"iteration","seconds","level0","level1","level2"
1,0.0438634810270742,2,0,0
2,0.0445052950235549,3,0,0
3,0.0437243269989267,2,0,0
4,0.0440700390026905,3,0,0
5,0.0440639710286632,3,0,0
6,0.045486671035178,1,1,0
7,0.0444743400148582,3,0,0
